X4EVERDROP,X1MTHEFF,X1SCIEFF,X1TXMTSCOR,S1M8GRADE,S1S8GRADE,X1PAREDU,X1PAREDEXPCT,X1SCHOOLBEL,X1SCHOOLCLI,X1POVERTY,X1CONTROL,S1EDUEXPECT,S1SUREHSGRAD,X1FAMINCOME,X2SEX,S1FYAA,S1FYBA,S1FYLICENSE,S1FYAPPR,S1FYMILITARY,S1FYJOB,S1FYFAMILY,S1FYTRAVEL,S1FYVOLUN,S1FYNOTSURE,S1PAYOFF,S1GETINTOCLG,S1AFFORD,S1WORKING,X1PAR_SURVEY_MISSING,X1_DUAL_PARENT,MATH_NO_CLASS,SCI_NO_CLASS,X1RACE_1,X1RACE_2,X1RACE_3,X1RACE_4,X1RACE_5,X1RACE_6,X1RACE_7,X1RACE_8,X1LOCALE_1,X1LOCALE_2,X1LOCALE_3,X1LOCALE_4,X1REGION_1,X1REGION_2,X1REGION_3,X1REGION_4
0.0,0.49,1.53,55.0797,3,4,4,0,1.26,-0.3590853994490358,0,1.0,8,1,6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,2,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0.0,0.1,0.25,58.7347,1,1,5,10,1.26,1.33,0,2.0,10,1,3,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4,4,3,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0.0,1.34,1.53,53.3631,1,2,4,8,-0.39,0.64,1,2.0,8,1,1,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4,4,4,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0.0,0.1,0.25,66.2682,1,1,2,8,1.59,-0.97,0,1.0,8,1,5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4,4,4,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
0.0,1.62,0.06604246807201108,52.2657,2,1,3,10,-1.61,-0.85,1,1.0,11,1,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,2,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0.0,0.95,-1.33,61.8592,1,1,3,10,-0.04,-0.23,0,1.0,10,1,4,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1.0,1.62,-0.17,42.5352,2,2,2,8,-1.86,0.08,0,1.0,9,1,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.0,0.1,-0.49,49.1164,2,2,2,0,0.45,-0.34,0,1.0,10,1,3,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,4,2,3,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0.0,0.1,0.25,60.6998,1,1,2,6,-0.04,-1.83,0,1.0,11,1,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0.0,0.07527073240239386,0.06604246807201108,72.2606,1,1,7,10,-0.39,-2.03,0,1.0,10,1,3,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0.0,0.07527073240239386,0.06604246807201108,54.6469,2,2,3,0,-0.01,-0.3590853994490358,0,1.0,4,1,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3,3,3,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,-0.17,0.69,59.4658,1,1,4,0,1.34,-0.41,0,1.0,8,1,6,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,4,4,4,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0.0,-1.36,0.26,46.8158,2,2,3,0,1.59,0.23,0,1.0,11,1,4,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,4,4,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.0,0.94,0.06604246807201108,42.7749,1,1,1,10,0.55,1.34,1,1.0,10,1,1,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,4,4,4,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0.0,0.51,0.25,46.5351,1,1,4,8,-0.04,0.08,0,2.0,10,1,7,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,4,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0.0,0.07527073240239386,0.25,50.8485,1,1,5,10,0.84,-0.3590853994490358,0,1.0,6,1,8,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3,3,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1.0,-1.27,-1.63,46.1342,5,2,3,6,-0.95,-0.3590853994490358,0,1.0,11,3,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0.0,1.62,1.53,52.7319,1,1,5,10,1.59,-0.23,0,1.0,8,1,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0.0,-0.56,0.25,47.1161,2,1,2,4,1.34,0.56,1,1.0,11,1,2,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1.0,0.07527073240239386,0.06604246807201108,39.9059,3,3,2,2,-0.04,-0.89,1,1.0,11,2,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,2,4,2,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
0.0,1.34,1.53,63.5867,1,1,4,8,1.34,0.16,0,2.0,8,1,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,3,2,4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1.0,-2.92,-1.33,44.3842,3,3,2,2,-0.39,0.49,0,1.0,2,2,4,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
0.0,-0.29,-1.74,45.7325,2,5,2,6,-1.55,-1.12,1,1.0,11,1,2,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,4,4,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0.0,1.62,1.83,78.0464,1,1,7,10,1.34,-0.3590853994490358,0,2.0,10,1,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.0,0.1,0.25,49.5046,1,2,2,8,-0.04,-0.3590853994490358,0,1.0,8,1,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
0.0,0.51,-2.49,52.5997,2,2,4,4,0.77,-1.59,0,1.0,6,1,4,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,4,3,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1.0,-0.97,-0.05,44.6426,2,1,2,4,-0.39,-0.23,0,1.0,4,1,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.0,0.07527073240239386,0.25,55.7882,2,1,4,6,1.0,-0.17,0,1.0,11,1,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,2,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0.0,-1.41,0.25,46.373,2,1,5,6,-0.84,-0.3590853994490358,0,1.0,11,2,4,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3,3,2,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0.0,-1.24,-0.05,48.7461,2,1,4,6,1.34,0.48,0,1.0,6,1,7,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1.0,0.95,0.56,34.6695,4,1,3,0,1.59,-1.93,1,1.0,2,1,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0.0,0.49,0.69,66.9276,1,1,5,10,1.23,-0.13,0,2.0,10,1,10,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,3,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,1.17,0.25,64.8481,1,1,4,6,0.55,-0.33,0,1.0,10,1,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2,2,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.0,1.62,1.41,58.4068,2,1,2,6,1.04,-0.06,0,1.0,11,1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1.0,0.1,-0.16,38.761,4,3,4,2,-1.53,-0.3590853994490358,1,1.0,8,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1.0,0.07527073240239386,0.06604246807201108,46.028,2,3,4,2,1.59,-0.41,0,1.0,11,1,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0.0,0.68,0.06604246807201108,48.4742,2,3,7,10,0.78,0.79,0,2.0,10,1,6,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.0,-0.3,-0.46,44.9069,1,4,1,0,-0.14,-1.25,1,1.0,4,1,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0.0,-0.17,-0.89,38.8883,2,2,4,4,-0.39,-0.38,0,1.0,6,1,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.0,-0.17,1.83,50.5341,2,2,4,8,1.59,1.0,0,1.0,10,1,7,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4,4,3,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
0.0,0.9,0.67,48.1392,1,2,5,10,-0.39,-0.3590853994490358,0,2.0,10,1,13,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
0.0,0.24,-1.63,50.3435,2,1,4,6,0.77,-0.24,0,1.0,11,1,5,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,4,4,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0.0,1.62,-0.46,59.4279,1,1,2,10,-0.04,-0.3590853994490358,0,1.0,8,1,5,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0.0,-0.17,-0.05,54.3659,1,2,4,6,-0.39,0.92,0,1.0,8,1,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
0.0,0.49,0.25,49.5557,2,1,1,10,0.55,-0.3590853994490358,1,1.0,10,1,2,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4,3,2,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1.0,-2.92,-1.63,51.6161,2,2,2,0,0.49,-2.65,0,1.0,2,1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,4,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0.0,0.1,0.25,58.0002,1,1,5,8,-0.98,-0.3590853994490358,0,1.0,8,1,6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0.0,0.1,0.06604246807201108,45.1575,2,3,3,8,0.77,-0.83,1,1.0,6,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3,3,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0.0,-1.24,-0.16,41.8577,3,3,4,10,0.49,-0.3590853994490358,0,1.0,2,1,3,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0.0,1.62,0.68,69.2268,1,1,5,10,1.59,-0.34,0,1.0,10,1,13,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1.0,0.1,0.25,26.7775,3,4,3,0,-0.07,-0.3590853994490358,0,1.0,4,1,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4,3,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0.0,1.62,-0.16,63.8426,1,2,2,8,-0.12,-0.19,0,1.0,8,1,3,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4,4,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0.0,-0.17,-0.05,54.2598,1,3,4,8,0.98,-0.52,0,1.0,8,1,7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1.0,-0.17,0.25,55.1624,2,3,3,5,1.04,-1.04,0,1.0,6,1,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0.0,0.07527073240239386,-0.61,55.4605,4,2,4,0,-1.77,-0.28,0,1.0,11,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.0,-1.41,-1.33,62.7398,2,1,4,8,-0.73,0.35,0,2.0,8,1,6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
0.0,1.62,1.53,62.578,1,1,7,10,1.59,-0.3590853994490358,1,2.0,8,1,2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4,4,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0.0,0.95,0.25,70.5759,1,1,5,0,-0.04,0.48,0,1.0,8,1,5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0.0,-0.56,-1.02,55.3461,2,2,4,6,-0.39,-1.11,0,1.0,8,1,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,3,3,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.0,-0.17,0.25,56.7083,2,1,2,8,-0.59,0.39,0,2.0,6,1,3,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,4,3,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0.0,-1.68,-1.2,42.7487,2,3,3,0,-0.04,-1.81,0,1.0,6,1,4,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,4,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0.0,0.1,-1.33,42.1669,1,2,3,4,-0.04,-1.08,0,1.0,11,2,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0.0,0.1,0.25,58.0944,2,2,4,8,-0.04,-1.58,0,1.0,8,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.0,1.62,-1.74,59.5256,1,2,4,0,-1.66,-0.19,0,1.0,11,1,4,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2,3,2,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,0.07527073240239386,0.99,44.691,2,1,3,6,-0.62,0.32,0,1.0,11,1,3,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2,2,3,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0.0,-0.93,-0.89,48.9613,3,2,1,10,-1.2,-0.3590853994490358,1,1.0,11,2,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1.0,0.1,-0.9,56.0413,2,5,3,0,-1.0,-0.63,0,1.0,2,1,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0.0,-0.56,-0.48,46.7801,2,2,2,0,-0.95,-0.3590853994490358,1,1.0,11,2,2,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4,4,2,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0.0,0.1,0.25,53.6782,2,1,4,0,-1.2,-0.82,0,1.0,11,2,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1.0,-0.56,-0.05,44.6741,2,2,3,3,-0.59,-0.69,0,1.0,4,1,3,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0.0,0.95,-0.48,55.4463,1,1,4,6,1.59,1.33,0,2.0,8,1,6,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,4,2,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0.0,1.34,1.41,53.081,1,1,5,0,1.0,0.32,0,2.0,8,1,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,4,4,4,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1.0,0.07527073240239386,0.06604246807201108,26.2224,1,1,2,2,-1.68,-0.3590853994490358,0,1.0,1,2,4,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,2,3,3,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0.0,-1.0,-0.17,49.5853,2,2,2,6,0.18,0.23,0,1.0,10,1,4,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.0,1.62,0.06604246807201108,63.9306,1,1,7,10,1.59,1.23,0,2.0,10,1,13,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,3,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1.0,0.07527073240239386,0.06604246807201108,48.6051,4,1,2,2,-0.64,-0.23,1,1.0,8,1,2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.0,-0.03,0.25,55.2745,2,2,4,6,0.52,-1.04,0,1.0,10,1,5,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0.0,-0.97,-0.16,62.3659,2,2,7,6,-0.14,-2.4,0,1.0,11,1,13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4,3,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1.0,-2.92,-1.21,40.443,5,3,2,2,-1.4,-0.3590853994490358,0,1.0,2,2,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,2,2,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1.0,0.1,0.25,32.3526,2,2,1,0,-0.39,-0.36,1,1.0,8,1,1,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3,3,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0.0,0.07527073240239386,1.09,34.313,2,1,3,0,-0.04,-0.77,0,1.0,2,1,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,3,3,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0.0,1.62,-2.91,48.7793,1,1,3,10,1.59,0.99,0,2.0,10,1,3,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,4,4,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1.0,0.07527073240239386,-0.46,29.7802,5,5,3,1,-0.04,-1.18,0,1.0,2,1,6,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,3,4,4,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0.0,-1.41,-2.49,30.6126,3,5,4,3,-0.62,0.69,0,2.0,11,1,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2,4,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
0.0,0.07527073240239386,1.83,65.0397,2,1,3,0,-0.89,-1.04,1,1.0,11,2,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0.0,0.1,0.25,41.8546,2,3,3,4,-0.04,-2.11,0,1.0,2,1,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0.0,-1.02,-0.05,44.3395,3,3,2,10,-1.89,-0.3590853994490358,0,1.0,11,2,4,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,2,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,0.07527073240239386,0.06604246807201108,45.3921,1,2,5,0,1.34,-0.38,0,1.0,2,1,5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,3,3,3,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.0,0.1,-0.16,48.5857,2,2,5,0,-0.04,0.24,0,1.0,10,1,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3,3,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0.0,1.62,1.12,64.3609,1,1,5,10,-0.62,-0.95,0,1.0,10,1,6,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4,4,3,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,0.07527073240239386,0.06604246807201108,50.2281,1,2,4,6,0.16,-0.39,0,1.0,8,1,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3,3,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1.0,-2.92,-2.91,42.9612,4,5,2,0,-2.79,-0.3590853994490358,0,1.0,11,2,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0.0,1.62,-1.02,64.8999,1,2,2,8,-0.04,0.07,0,1.0,6,1,3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,4,3,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0.0,0.9,1.4,67.3536,1,1,4,6,-0.54,-1.25,0,1.0,10,1,8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0.0,0.1,0.25,60.3507,2,3,2,0,0.08,-0.52,1,1.0,6,1,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3,4,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
