X1TXMTSCOR,X1MTHEFF,X1SCIEFF,X1SCHOOLBEL,X1SCHOOLCLI,S1M8GRADE,S1S8GRADE,X1PAREDU,X1PAREDEXPCT,S1EDUEXPECT,S1SUREHSGRAD,S1PAYOFF,S1GETINTOCLG,S1AFFORD,S1WORKING,X1PAR_SURVEY_MISSING,X1_DUAL_PARENT,X1POVERTY,MATH_NO_CLASS,SCI_NO_CLASS,S1FYFAMILY,S1FYMILITARY,X1CONTROL,X4EVERDROP
49.6404,0.1,0.06604246807201108,-0.39,-1.11,4,3,1,10,5,1,3,3,3,3,0,1,0,0,1,0.0,0.0,1.0,1.0
54.9066,-1.68,1.1,0.52,-0.3590853994490358,2,1,3,10,10,1,3,4,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
57.9115,0.95,0.26,0.18,-0.34,1,2,3,6,4,1,3,3,3,4,1,1,0,0,0,0.0,0.0,1.0,0.0
70.0434,1.62,0.25,1.34,-0.13,1,1,5,8,8,1,4,4,3,3,1,1,0,0,0,0.0,0.0,1.0,0.0
59.7071,1.34,1.53,0.55,-0.3590853994490358,1,1,2,6,6,1,4,4,4,3,0,1,0,0,0,0.0,0.0,1.0,0.0
51.1311,0.68,1.83,1.26,-0.3590853994490358,2,1,2,10,10,1,4,4,4,4,0,0,0,0,0,0.0,0.0,1.0,0.0
46.2309,-0.17,0.97,-0.04,0.69,3,4,2,6,6,1,2,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
48.2547,1.62,-0.05,-1.83,1.67,2,2,3,8,8,1,3,3,2,2,1,1,0,0,0,0.0,0.0,2.0,0.0
61.7224,0.07527073240239386,0.06604246807201108,1.09,1.09,1,1,7,10,10,1,4,4,4,4,0,1,0,1,1,0.0,0.0,2.0,1.0
53.1478,0.95,1.53,-0.04,0.16,2,1,3,8,10,1,4,4,3,4,0,1,0,0,0,0.0,0.0,1.0,0.0
50.9696,0.1,0.25,1.04,0.31,2,2,2,10,8,1,2,4,4,3,0,1,0,0,0,0.0,0.0,1.0,0.0
49.8725,0.1,0.06604246807201108,1.59,1.22,1,1,4,8,8,1,4,4,4,4,1,1,0,0,1,0.0,0.0,2.0,0.0
47.5424,0.1,0.25,0.52,0.25,2,1,4,6,8,1,3,3,4,3,0,1,1,0,0,0.0,0.0,1.0,0.0
51.7489,-1.41,-0.46,1.1,1.25,3,3,3,6,6,1,3,3,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
58.7831,0.95,0.06604246807201108,1.34,-0.28,1,1,2,6,7,1,2,4,2,3,0,1,0,0,1,0.0,0.0,1.0,0.0
70.3142,1.34,-0.36,1.09,0.7,1,1,4,8,9,1,3,4,4,4,0,1,0,0,0,0.0,0.0,2.0,0.0
60.882,-0.56,0.67,-0.37,-1.04,1,3,2,10,8,1,3,4,2,4,0,0,0,0,0,0.0,0.0,1.0,0.0
50.3774,0.78,1.83,0.52,0.56,1,1,7,10,8,1,3,4,4,4,0,1,0,0,0,0.0,0.0,1.0,0.0
59.9731,-0.17,-0.05,-0.39,0.74,1,2,7,4,10,1,3,3,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
46.2594,-0.56,-0.89,1.0,-0.34,1,1,4,6,6,1,4,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
55.9165,0.1,-0.59,-0.17,-0.3590853994490358,1,1,5,8,8,1,3,4,4,3,0,1,0,0,0,0.0,0.0,1.0,0.0
46.8559,-2.92,0.06604246807201108,-0.7,0.56,1,1,4,8,9,1,3,3,3,3,0,1,0,0,1,0.0,0.0,1.0,0.0
48.3173,0.94,-1.33,1.04,1.25,1,1,5,8,6,1,4,4,4,4,0,1,0,0,0,0.0,0.0,2.0,0.0
46.3553,0.07527073240239386,-0.05,-0.06,-0.4,4,5,2,8,4,1,4,4,2,4,0,1,1,1,0,0.0,0.0,1.0,0.0
64.3147,-0.17,0.36,1.34,-0.09,1,1,7,10,10,1,4,4,4,4,0,1,0,0,0,0.0,0.0,1.0,0.0
38.9369,-1.14,-0.16,-0.68,-0.39,3,2,2,2,2,2,4,4,3,3,0,1,0,0,0,0.0,0.0,1.0,1.0
51.4197,-0.29,-0.17,-0.39,0.34,1,1,4,9,10,1,3,4,3,3,1,1,0,0,0,0.0,0.0,2.0,0.0
60.8243,0.1,-0.36,0.98,0.64,1,1,3,6,6,1,3,4,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
49.5878,-0.69,0.06604246807201108,-1.77,-0.89,2,2,2,8,6,1,3,3,2,3,0,1,0,0,1,0.0,0.0,1.0,0.0
55.254,0.1,0.25,-0.29,-0.3590853994490358,3,2,5,8,8,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
50.6548,0.07527073240239386,0.06604246807201108,-0.39,-0.36,2,2,4,6,6,1,3,3,3,3,0,1,0,1,1,0.0,0.0,1.0,0.0
28.4087,-0.97,-0.59,-1.28,0.19,3,2,2,4,6,1,4,4,4,4,0,0,0,0,0,0.0,0.0,1.0,0.0
74.6526,1.62,1.83,1.59,0.79,1,1,5,8,10,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
65.0343,1.62,1.83,1.59,-0.3590853994490358,1,1,4,6,8,1,3,4,4,4,0,1,0,0,0,0.0,0.0,2.0,0.0
63.301,-0.56,0.37,0.41,0.16,2,2,2,10,10,1,3,3,3,4,0,1,0,0,0,0.0,0.0,1.0,0.0
38.4859,0.63,0.68,1.59,-1.51,3,1,2,5,2,1,4,4,1,4,1,1,1,0,0,0.0,0.0,1.0,0.0
49.4808,0.1,1.83,0.45,-0.3590853994490358,1,1,4,8,8,1,4,4,3,4,0,1,0,0,0,0.0,1.0,2.0,0.0
30.8137,0.07527073240239386,0.06604246807201108,-0.04,-0.3590853994490358,5,3,2,2,2,3,3,3,3,3,0,0,1,1,1,0.0,0.0,1.0,1.0
38.3287,1.62,-0.05,-0.34,-0.06,2,2,5,8,10,1,4,4,4,4,0,0,0,0,0,0.0,0.0,1.0,0.0
64.7115,1.21,1.12,0.85,0.38,1,1,4,10,10,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
51.4674,-0.39,0.69,0.16,-2.09,2,1,5,6,8,1,3,3,2,3,0,0,0,0,0,0.0,1.0,1.0,0.0
57.912,1.62,-0.05,1.23,0.17,1,2,4,8,8,1,4,4,2,4,0,0,0,0,0,0.0,0.0,1.0,0.0
52.8561,0.1,1.1,1.59,0.66,1,1,4,10,10,1,4,4,3,2,0,0,0,0,0,0.0,0.0,2.0,0.0
48.7026,0.1,0.25,-0.39,0.64,1,2,4,8,6,1,3,3,3,3,1,1,0,0,0,0.0,0.0,2.0,0.0
47.7365,0.1,-0.16,-0.12,0.64,2,2,4,6,8,1,4,4,3,4,0,0,0,0,0,0.0,0.0,2.0,0.0
64.0293,-0.58,0.06604246807201108,-0.89,-1.11,1,2,2,4,4,1,3,4,2,1,0,1,0,0,1,0.0,0.0,1.0,0.0
37.8972,-1.41,0.066042468072011,-0.04,-2.36,1,1,2,4,6,1,3,3,3,3,1,1,0,0,0,0.0,0.0,1.0,1.0
49.1621,0.77,-1.33,-1.08,-2.38,4,5,2,3,2,2,3,3,1,2,0,1,1,0,0,1.0,0.0,1.0,1.0
44.5578,-2.51,0.67,-1.78,-0.3590853994490358,3,1,5,8,6,1,4,2,3,3,0,0,0,0,0,0.0,1.0,1.0,0.0
55.0371,0.95,0.69,-0.39,0.0,1,2,2,6,8,1,4,4,4,3,0,0,0,0,0,0.0,0.0,1.0,0.0
45.7286,-2.92,-2.91,-2.96,-0.4,3,3,3,4,2,1,3,3,4,1,0,1,0,0,0,0.0,1.0,1.0,0.0
49.4613,1.62,0.25,1.04,-1.9,2,2,3,7,6,1,4,4,2,3,1,1,0,0,0,0.0,0.0,1.0,1.0
66.6384,0.1,-0.05,1.26,0.7,1,1,4,8,6,1,3,3,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
55.597,0.1,-0.05,1.59,0.07,2,2,3,6,2,2,4,3,2,2,1,1,0,0,0,1.0,1.0,1.0,0.0
51.1874,0.07527073240239386,1.53,1.59,0.31,1,2,2,8,4,1,1,3,4,3,0,0,0,1,0,0.0,0.0,1.0,0.0
50.6847,-1.41,0.06604246807201108,0.16,0.19,1,4,2,4,2,1,3,2,1,1,1,1,1,0,1,0.0,1.0,1.0,0.0
53.9181,1.62,0.25,1.26,-0.23,1,1,5,8,10,1,4,4,4,4,0,1,0,0,0,0.0,0.0,2.0,0.0
42.2771,-0.29,0.06604246807201108,-0.84,0.32,2,2,4,8,6,1,2,3,3,3,0,1,0,0,1,0.0,0.0,1.0,0.0
27.4731,-1.68,0.06604246807201108,-1.28,-2.03,1,3,2,2,5,2,3,3,3,3,0,1,0,0,1,0.0,0.0,1.0,0.0
59.6701,0.1,-0.49,-0.29,-1.11,1,1,4,6,6,1,2,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
47.2523,0.1,0.25,-0.04,-0.3590853994490358,1,1,2,8,10,1,1,2,2,1,0,1,1,0,0,0.0,0.0,1.0,0.0
60.1681,0.1,1.83,-0.04,1.21,1,1,7,10,10,1,4,4,4,4,0,1,0,0,0,0.0,0.0,2.0,0.0
65.0216,1.34,1.1,0.21,-2.73,1,1,2,8,9,1,3,3,3,3,0,0,0,0,0,0.0,0.0,1.0,0.0
62.662,0.1,1.0,0.55,0.83,1,1,4,10,10,1,4,4,3,4,0,1,0,0,0,0.0,0.0,2.0,0.0
73.8392,-0.58,-0.48,0.65,1.51,1,1,5,10,8,1,3,3,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
57.1632,-1.41,-0.46,-0.14,-0.77,4,3,3,6,2,1,3,3,2,3,1,1,1,0,0,0.0,0.0,1.0,0.0
62.1866,0.94,0.06604246807201108,1.59,-2.29,1,1,3,9,10,1,4,4,4,4,1,1,0,0,1,0.0,0.0,1.0,0.0
45.0187,-0.75,-0.05,-1.06,-0.3590853994490358,2,2,2,4,8,1,3,3,4,3,0,1,0,0,0,0.0,0.0,2.0,0.0
53.7469,-0.58,-1.33,-0.39,-0.7,2,2,4,6,6,1,4,4,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
45.7842,0.07527073240239386,0.06604246807201108,-0.88,-0.21,3,5,2,4,3,2,2,3,3,2,0,0,0,1,1,0.0,0.0,1.0,1.0
47.6549,-0.34,-0.79,0.75,-0.3590853994490358,2,1,3,6,6,1,3,3,2,2,0,1,0,0,0,0.0,0.0,1.0,1.0
62.9942,0.1,0.25,-0.52,0.64,2,1,5,8,10,1,3,3,3,3,1,1,0,0,0,0.0,0.0,2.0,0.0
51.7967,-0.85,1.12,0.68,-0.65,5,3,2,4,2,1,3,3,2,3,1,1,0,0,0,0.0,0.0,1.0,1.0
49.2216,-0.58,-0.46,-0.88,-0.3590853994490358,2,2,2,6,6,1,2,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
54.0756,-0.3,0.25,1.04,-1.33,2,2,3,7,6,1,4,3,2,4,1,1,0,0,0,0.0,0.0,1.0,0.0
74.0948,0.07527073240239386,-0.46,-0.04,0.3,1,1,7,6,9,2,3,3,2,3,0,1,0,1,0,0.0,0.0,1.0,0.0
49.6583,1.07,0.06604246807201108,1.59,-0.3590853994490358,2,3,3,2,8,1,1,4,4,1,0,0,1,0,1,0.0,0.0,1.0,1.0
53.1564,0.27,-0.48,1.26,-0.01,2,1,4,7,10,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
68.3033,0.1,0.25,-0.39,-1.27,1,1,4,6,8,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
35.6745,-1.02,-0.89,-0.24,0.02,4,2,2,6,6,1,2,2,2,3,1,1,0,0,0,0.0,0.0,1.0,0.0
47.7691,1.34,-1.76,0.21,-0.24,1,1,3,8,10,1,4,4,4,3,1,1,0,0,0,0.0,0.0,1.0,0.0
59.7925,0.1,0.25,0.77,-1.46,1,2,4,8,8,1,4,4,4,4,1,1,0,0,0,0.0,0.0,1.0,0.0
41.7597,-1.0,-1.33,1.59,-0.3,4,3,3,10,3,2,1,4,2,4,0,0,0,0,0,0.0,0.0,1.0,0.0
52.4997,0.51,0.066042468072011,1.59,0.31,2,1,3,8,6,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
52.3027,-0.58,0.36,-0.29,-0.62,2,1,2,8,8,1,2,3,3,3,0,1,0,0,0,0.0,1.0,1.0,0.0
56.3056,-0.17,-0.89,1.23,0.99,3,3,2,6,2,1,3,3,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
33.4097,-2.53,-0.59,-0.74,-0.3590853994490358,3,2,4,10,10,1,4,3,1,4,0,1,1,0,0,0.0,0.0,1.0,0.0
45.6834,0.95,0.06604246807201108,0.85,-0.34,3,2,2,4,7,1,3,3,3,3,0,1,1,0,1,0.0,0.0,1.0,0.0
47.5336,0.07527073240239386,0.06604246807201108,1.34,-0.15,1,3,2,8,6,1,4,3,4,4,0,0,0,1,1,0.0,0.0,1.0,0.0
58.8762,-0.17,-0.05,0.65,0.19,1,2,4,6,7,1,3,3,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
35.7656,-0.61,-2.91,0.84,-0.98,4,3,2,6,2,1,4,2,3,1,1,1,0,0,0,0.0,0.0,1.0,1.0
53.3007,-0.17,0.25,-0.73,-0.3590853994490358,3,3,4,6,2,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,1.0
40.4679,-0.58,-0.05,1.09,0.5,3,3,4,6,3,1,2,4,3,2,0,1,0,0,0,0.0,0.0,2.0,0.0
38.0299,0.27,-0.05,-0.95,-1.04,2,3,3,6,6,1,1,1,2,3,0,1,1,0,0,1.0,0.0,1.0,0.0
52.3251,-0.17,0.06604246807201108,1.59,-0.07,1,2,2,6,2,1,4,4,3,3,0,1,0,0,1,0.0,0.0,1.0,0.0
57.5627,-0.56,-0.61,-0.64,0.23,3,4,2,2,10,1,3,3,2,2,0,1,0,0,0,0.0,0.0,1.0,1.0
55.0782,1.62,1.41,0.21,-0.3590853994490358,1,1,3,6,8,1,4,4,3,4,0,1,0,0,0,0.0,0.0,1.0,0.0
58.868,1.34,0.69,1.59,0.14,1,1,2,2,4,1,3,4,2,3,0,0,1,0,0,0.0,0.0,1.0,0.0
57.2891,0.1,0.25,-0.39,0.57,1,2,4,6,5,1,3,4,3,3,1,1,0,0,0,0.0,0.0,1.0,0.0
52.5518,-0.3,-0.48,-1.03,-1.15,1,2,3,6,8,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
30.8446,0.07527073240239386,0.06604246807201108,-0.26,0.64,4,5,2,6,4,2,1,2,3,2,0,0,1,1,1,0.0,0.0,1.0,1.0
50.2064,0.55,0.06604246807201108,-0.12,-0.76,3,2,2,6,10,1,1,4,3,4,0,1,0,0,1,0.0,0.0,1.0,0.0
63.4758,0.27,0.38,0.77,-0.19,1,1,4,8,6,1,3,4,4,4,0,1,0,0,0,0.0,0.0,1.0,0.0
61.0164,-2.92,1.42,-0.04,-0.3590853994490358,2,1,4,6,6,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
49.2905,-0.17,-0.78,0.4,0.4,3,3,2,6,3,2,2,3,2,3,0,0,0,0,0,0.0,0.0,1.0,0.0
53.8927,-0.17,0.06604246807201108,-0.75,-0.57,5,3,4,6,6,1,3,3,3,2,0,1,0,0,1,0.0,0.0,1.0,0.0
58.7341,0.1,0.25,-0.12,-0.59,1,1,5,8,8,1,4,4,4,4,0,1,0,0,0,0.0,0.0,1.0,0.0
72.3204,1.62,1.42,1.59,-0.3590853994490358,1,1,4,6,8,1,4,4,3,4,0,0,0,0,0,0.0,0.0,1.0,1.0
56.6142,-0.42,0.06604246807201108,0.18,-0.43,2,2,4,6,6,1,4,4,2,4,0,1,0,0,1,0.0,0.0,1.0,0.0
42.4911,-0.17,-0.89,-0.39,-0.83,3,4,2,4,4,1,3,3,3,3,0,0,0,0,0,0.0,0.0,1.0,0.0
62.2474,-0.56,-1.2,-1.23,-0.43,2,2,4,6,9,1,4,4,3,4,0,1,0,0,0,0.0,0.0,1.0,0.0
60.2702,-1.68,-0.48,1.34,0.25,3,3,3,6,8,2,4,3,3,4,0,1,0,0,0,0.0,0.0,2.0,1.0
40.7407,-0.75,1.83,-0.37,-4.0,3,1,4,4,8,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
61.1701,1.62,1.83,-0.12,-2.73,1,1,7,10,10,1,4,4,4,4,0,1,0,0,0,0.0,0.0,1.0,0.0
60.25,-0.58,-0.48,-0.39,1.3,1,1,4,6,6,1,3,3,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
37.9833,-1.41,0.06604246807201108,-1.33,-0.3590853994490358,2,2,2,2,8,1,3,3,3,4,0,0,0,0,1,0.0,0.0,1.0,1.0
60.0666,0.1,-0.05,0.16,-1.31,3,2,3,6,8,1,4,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
69.6623,1.62,-0.48,0.21,0.24,1,2,5,9,10,1,4,3,4,3,1,1,0,0,0,0.0,0.0,1.0,0.0
27.6204,-1.41,-0.05,-0.84,-0.3590853994490358,3,3,2,4,4,2,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,1.0
61.0028,1.34,0.25,1.59,0.36,1,1,4,8,8,1,4,4,3,4,0,1,0,0,0,0.0,0.0,1.0,0.0
46.9359,-1.41,-0.9,-0.67,-0.99,3,3,2,6,6,1,4,4,2,3,0,1,0,0,0,0.0,0.0,1.0,0.0
37.2473,-0.17,0.69,1.26,-0.3590853994490358,4,3,3,7,8,1,4,4,4,4,1,1,0,0,0,0.0,0.0,1.0,0.0
53.1861,0.1,0.06604246807201108,0.21,-3.01,2,1,4,8,6,1,4,4,2,4,0,1,0,0,1,0.0,0.0,1.0,0.0
47.778,0.49,0.37,-0.04,-0.3590853994490358,1,2,2,2,10,1,3,3,3,3,0,0,1,0,0,0.0,0.0,1.0,0.0
59.4872,0.0752707324023938,-0.46,-0.04,-2.65,2,3,3,6,2,1,3,3,3,3,1,1,0,0,0,0.0,0.0,1.0,0.0
54.5435,0.0752707324023938,1.83,0.85,0.58,2,1,4,6,8,1,4,4,4,4,0,1,0,0,0,0.0,0.0,1.0,0.0
60.797,0.1,0.25,-0.04,0.36,1,1,2,8,8,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
45.6991,-2.09,-0.05,-0.29,-1.0,3,3,2,4,4,1,2,2,3,3,0,1,0,0,0,0.0,1.0,1.0,0.0
51.9235,0.1,-0.48,0.43,-0.99,1,1,2,8,2,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
41.1478,0.07527073240239386,0.06604246807201108,-0.26,-0.3590853994490358,2,2,4,6,8,2,1,4,4,3,0,1,0,1,1,0.0,0.0,1.0,0.0
41.9324,0.1,-0.19,1.59,0.56,2,1,3,6,6,1,4,4,4,4,0,1,0,0,0,0.0,0.0,1.0,0.0
42.9301,0.07527073240239386,0.06604246807201108,0.52,1.38,2,3,2,7,2,2,1,2,2,2,1,1,0,1,1,1.0,0.0,2.0,0.0
46.9089,0.16,1.83,-0.04,-0.3590853994490358,1,1,4,8,8,1,3,4,3,4,0,0,0,0,0,0.0,0.0,1.0,0.0
58.6711,1.23,0.25,-1.0,-1.38,1,1,2,7,10,1,3,3,3,2,0,0,0,0,0,0.0,0.0,1.0,1.0
46.6833,0.1,0.99,1.59,0.72,6,6,4,6,6,1,4,4,3,3,1,1,0,0,0,0.0,0.0,2.0,0.0
72.2874,0.1,0.25,-0.04,-1.69,1,1,4,7,8,1,4,4,4,4,0,1,0,0,0,0.0,0.0,1.0,0.0
47.0156,-0.58,0.25,-0.39,0.28,2,3,3,5,6,1,3,3,3,3,1,1,0,0,0,0.0,0.0,1.0,0.0
58.4707,0.1,-1.33,-0.04,1.25,1,1,5,10,8,1,4,4,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
48.2837,0.9,-0.46,0.77,-0.3590853994490358,1,1,4,8,8,1,1,4,4,4,1,1,0,0,0,0.0,0.0,1.0,0.0
64.4549,0.07527073240239386,0.06604246807201108,-0.73,-0.3590853994490358,5,3,2,6,7,1,3,3,1,3,0,1,0,1,1,0.0,0.0,1.0,0.0
68.0997,0.1,1.42,0.3,-2.17,1,1,7,9,8,1,4,4,3,4,0,1,0,0,0,0.0,0.0,1.0,0.0
64.7621,0.1,-0.16,-0.04,1.33,1,1,4,10,10,1,4,4,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
60.908,0.1,-0.46,0.52,-1.11,1,1,7,10,10,1,4,4,4,4,0,1,0,0,0,1.0,0.0,1.0,0.0
51.4009,0.1,1.83,1.59,1.47,2,1,4,9,9,1,4,4,3,4,1,1,0,0,0,0.0,0.0,2.0,1.0
50.4316,-1.68,-0.03,0.45,-0.32,2,2,2,6,4,2,4,3,2,3,0,1,0,0,0,0.0,0.0,1.0,0.0
50.9642,-0.41,0.25,1.34,-0.36,2,1,2,10,10,1,4,4,4,4,0,1,0,0,0,0.0,0.0,1.0,0.0
45.0564,-0.17,-0.05,-0.37,0.77,2,1,2,6,4,1,3,3,3,2,1,1,0,0,0,0.0,0.0,1.0,0.0
48.9284,1.34,0.25,1.34,0.56,3,2,2,10,10,1,3,3,3,4,0,1,0,0,0,0.0,0.0,2.0,0.0
52.0415,1.21,1.53,1.26,-0.3590853994490358,2,2,4,10,10,1,3,3,3,4,0,1,0,0,0,0.0,0.0,1.0,0.0
43.0343,-0.97,-2.04,-0.37,-1.74,2,2,5,6,8,1,3,4,3,4,0,1,0,0,0,0.0,0.0,1.0,0.0
46.0342,0.9,0.25,0.7,-0.15,2,2,3,8,4,1,3,3,2,4,1,1,0,0,0,0.0,0.0,1.0,0.0
39.4746,-2.92,-2.91,-3.64,-1.41,4,4,2,4,6,2,3,3,3,4,1,1,1,0,0,0.0,0.0,1.0,0.0
61.2876,0.49,0.25,1.59,0.56,1,1,7,10,10,1,4,3,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
70.8666,1.62,1.83,-0.04,-2.01,1,1,4,6,8,1,4,4,4,4,0,1,0,0,0,0.0,0.0,1.0,0.0
53.7938,-0.58,0.25,-2.17,1.25,2,1,4,8,6,1,3,3,3,4,1,1,0,0,0,0.0,0.0,2.0,0.0
56.6492,-0.17,-0.05,-0.37,-0.74,1,2,3,8,8,1,4,3,2,3,1,1,0,0,0,0.0,0.0,1.0,0.0
43.9812,1.62,0.25,-0.12,-0.3590853994490358,1,3,3,6,10,1,3,4,4,4,0,1,0,0,0,0.0,0.0,1.0,0.0
48.4475,1.62,-2.91,-1.81,0.23,2,2,3,6,10,1,3,3,3,4,0,1,1,0,0,0.0,0.0,1.0,0.0
52.6939,-1.29,-0.9,0.1,-0.74,3,2,2,6,7,1,3,4,3,3,0,1,0,0,0,0.0,0.0,1.0,1.0
57.2292,1.62,1.1,-0.39,1.1,3,2,5,8,8,1,3,3,2,4,0,1,0,0,0,0.0,0.0,1.0,0.0
62.5072,1.62,1.83,1.59,0.34,1,1,5,8,8,1,4,4,4,3,0,1,0,0,0,0.0,0.0,2.0,0.0
57.4133,-0.3,1.83,-0.94,0.83,1,1,4,6,10,1,4,3,4,4,0,1,0,0,0,0.0,0.0,2.0,0.0
48.8591,-0.58,1.83,1.59,-2.12,1,2,2,4,4,1,4,4,4,4,0,1,0,0,0,1.0,0.0,1.0,1.0
45.635,1.62,1.22,0.12,-0.3590853994490358,3,2,2,6,6,1,3,3,1,2,1,1,0,0,0,0.0,0.0,1.0,1.0
68.3798,0.1,-0.05,-0.39,-0.58,1,1,4,10,6,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,1.0
59.8899,1.62,-0.61,-0.04,-0.3590853994490358,2,1,5,6,8,1,4,4,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
61.9617,0.1,0.25,0.77,-0.3590853994490358,1,2,3,7,8,1,3,3,2,4,1,1,0,0,0,0.0,0.0,1.0,0.0
45.3698,0.51,0.066042468072011,1.59,0.51,5,3,1,3,10,1,1,4,4,4,0,0,1,0,0,0.0,0.0,1.0,1.0
46.0466,-1.41,0.25,0.84,1.43,3,2,5,8,10,1,3,4,3,1,0,0,0,0,0,0.0,0.0,2.0,1.0
43.4537,0.1,-0.46,1.26,-1.25,2,2,1,2,6,2,3,3,2,4,0,0,1,0,0,0.0,0.0,1.0,0.0
30.356,0.95,1.09,0.84,-0.09,2,2,3,4,2,1,1,1,1,1,0,0,0,0,0,1.0,1.0,1.0,0.0
35.7254,0.07527073240239386,-0.59,0.55,-2.24,1,1,3,6,10,1,4,4,4,4,0,1,0,1,0,0.0,0.0,1.0,0.0
49.7399,0.38,-0.17,0.01,0.17,2,1,2,8,8,1,4,4,2,3,0,1,0,0,0,0.0,0.0,1.0,0.0
49.9146,-2.09,-0.91,-0.39,-0.74,1,2,2,6,6,2,4,4,2,3,0,0,0,0,0,0.0,1.0,1.0,0.0
59.1677,0.07527073240239386,0.25,-0.64,-1.5,2,1,3,10,8,2,3,3,2,2,0,0,0,1,0,0.0,0.0,1.0,0.0
60.2663,0.1,0.25,0.21,-0.4,3,2,4,6,4,1,4,4,4,3,0,1,0,0,0,0.0,0.0,1.0,0.0
36.803,-2.92,1.12,-1.11,0.31,4,1,3,4,2,2,3,4,3,3,1,1,0,0,0,0.0,0.0,1.0,0.0
37.2735,-1.41,-1.33,0.75,-0.3590853994490358,4,3,3,5,2,1,3,3,1,2,1,1,0,0,0,1.0,0.0,1.0,1.0
61.9636,0.07527073240239386,-0.05,-0.04,-1.0,1,1,5,6,10,1,3,3,3,3,0,1,0,1,0,0.0,0.0,1.0,0.0
45.3521,0.1,-0.05,-0.39,0.39,3,3,2,2,2,1,2,3,3,3,0,1,1,0,0,0.0,0.0,1.0,0.0
36.7292,-0.98,-0.9,-1.08,-0.72,4,2,5,6,6,1,4,3,3,4,0,1,0,0,0,0.0,0.0,2.0,0.0
52.2769,-0.85,1.1,1.23,-0.5,3,2,3,3,2,1,3,3,3,2,0,1,0,0,0,0.0,0.0,2.0,0.0
38.4968,0.1,0.066042468072011,0.55,-0.3590853994490358,3,2,1,8,2,1,3,4,4,3,0,0,1,0,0,1.0,1.0,1.0,1.0
48.0733,0.1,0.25,1.59,1.15,1,1,4,10,8,1,4,4,4,3,0,1,0,0,0,0.0,0.0,2.0,0.0
39.8444,0.1,0.25,-0.64,-0.3590853994490358,1,1,2,2,2,1,2,2,2,2,0,0,0,0,0,0.0,0.0,1.0,0.0
51.9617,-0.17,-0.05,-0.04,-1.34,1,2,3,6,8,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
33.9923,-2.92,-1.75,0.73,-0.77,5,3,2,2,10,2,2,1,1,1,0,0,1,0,0,0.0,0.0,1.0,0.0
49.6306,0.55,1.41,0.52,-1.24,3,3,2,6,2,1,3,4,4,3,0,1,0,0,0,0.0,0.0,1.0,0.0
51.6407,-0.17,-0.05,-0.62,-2.05,1,1,2,7,6,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,1.0
47.4006,-0.17,-0.78,-0.84,0.64,3,4,2,10,6,2,4,4,2,2,0,1,0,0,0,1.0,0.0,2.0,0.0
38.563,0.07527073240239386,-0.18,-0.39,-2.29,2,3,4,8,6,1,3,3,3,3,0,1,0,1,0,0.0,0.0,1.0,0.0
42.2834,0.1,0.25,1.26,-0.85,3,3,3,8,10,1,4,4,4,4,1,1,0,0,0,0.0,0.0,2.0,0.0
30.6205,-1.0,-1.33,-2.11,-0.52,4,3,2,4,4,2,3,3,4,2,0,0,1,0,0,1.0,0.0,1.0,1.0
